account_id,step_name,completed,completed_at
fw_acc_00292,view_first_spending_summary,True,2024-06-21
fw_acc_00292,link_second_account,True,2024-06-24
fw_acc_00292,set_first_goal,False,
fw_acc_00292,customise_first_category,False,
fw_acc_00293,link_first_account,True,2024-03-06
fw_acc_00293,complete_profile_setup,True,2024-03-10
fw_acc_00293,view_first_spending_summary,False,
fw_acc_00293,link_second_account,False,
fw_acc_00293,set_first_goal,True,2024-03-14
fw_acc_00293,customise_first_category,False,
fw_acc_00294,link_first_account,True,2024-07-22
fw_acc_00294,complete_profile_setup,True,2024-07-26
fw_acc_00294,view_first_spending_summary,False,
fw_acc_00294,link_second_account,True,2024-07-29
fw_acc_00294,set_first_goal,False,
fw_acc_00294,customise_first_category,False,
fw_acc_00295,link_first_account,True,2025-04-24
fw_acc_00295,complete_profile_setup,True,2025-04-29
fw_acc_00295,view_first_spending_summary,False,
fw_acc_00295,link_second_account,True,2025-05-02
fw_acc_00295,set_first_goal,False,
fw_acc_00295,customise_first_category,False,
fw_acc_00296,link_first_account,True,2025-06-06
fw_acc_00296,complete_profile_setup,True,2025-06-08
fw_acc_00296,view_first_spending_summary,True,2025-06-13
fw_acc_00296,link_second_account,True,2025-06-18
fw_acc_00296,set_first_goal,False,
fw_acc_00296,customise_first_category,False,
fw_acc_00297,link_first_account,True,2025-01-03
fw_acc_00297,complete_profile_setup,True,2025-01-06
fw_acc_00297,view_first_spending_summary,True,2025-01-08
fw_acc_00297,link_second_account,False,
fw_acc_00297,set_first_goal,False,
fw_acc_00297,customise_first_category,False,
fw_acc_00298,link_first_account,True,2024-08-18
fw_acc_00298,complete_profile_setup,True,2024-08-18
fw_acc_00298,view_first_spending_summary,True,2024-08-18
fw_acc_00298,link_second_account,False,
fw_acc_00298,set_first_goal,True,2024-08-19
fw_acc_00298,customise_first_category,False,
fw_acc_00299,link_first_account,True,2024-05-31
fw_acc_00299,complete_profile_setup,True,2024-06-05
fw_acc_00299,view_first_spending_summary,True,2024-06-06
fw_acc_00299,link_second_account,True,2024-06-10
fw_acc_00299,set_first_goal,True,2024-06-10
fw_acc_00299,customise_first_category,False,
fw_acc_00300,link_first_account,True,2024-07-03
fw_acc_00300,complete_profile_setup,True,2024-07-08
fw_acc_00300,view_first_spending_summary,True,2024-07-12
fw_acc_00300,link_second_account,False,
fw_acc_00300,set_first_goal,False,
fw_acc_00300,customise_first_category,False,
fw_acc_00301,link_first_account,True,2026-01-24
fw_acc_00301,complete_profile_setup,True,2026-01-27
fw_acc_00301,view_first_spending_summary,False,
fw_acc_00301,link_second_account,False,
fw_acc_00301,set_first_goal,False,
fw_acc_00301,customise_first_category,False,
fw_acc_00302,link_first_account,True,2025-03-02
fw_acc_00302,complete_profile_setup,True,2025-03-06
fw_acc_00302,view_first_spending_summary,True,2025-03-09
fw_acc_00302,link_second_account,False,
fw_acc_00302,set_first_goal,True,2025-03-12
fw_acc_00302,customise_first_category,False,
fw_acc_00303,link_first_account,True,2025-04-14
fw_acc_00303,complete_profile_setup,True,2025-04-17
fw_acc_00303,view_first_spending_summary,True,2025-04-20
fw_acc_00303,link_second_account,True,2025-04-25
fw_acc_00303,set_first_goal,True,2025-04-28
fw_acc_00303,customise_first_category,True,2025-04-29
fw_acc_00304,link_first_account,True,2025-08-22
fw_acc_00304,complete_profile_setup,True,2025-08-27
fw_acc_00304,view_first_spending_summary,False,
fw_acc_00304,link_second_account,True,2025-08-27
fw_acc_00304,set_first_goal,False,
fw_acc_00304,customise_first_category,False,
fw_acc_00305,link_first_account,False,
fw_acc_00305,complete_profile_setup,True,2025-08-11
fw_acc_00305,view_first_spending_summary,True,2025-08-11
fw_acc_00305,link_second_account,True,2025-08-15
fw_acc_00305,set_first_goal,False,
fw_acc_00305,customise_first_category,False,
fw_acc_00306,link_first_account,True,2025-07-12
fw_acc_00306,complete_profile_setup,True,2025-07-17
fw_acc_00306,view_first_spending_summary,True,2025-07-20
fw_acc_00306,link_second_account,True,2025-07-22
fw_acc_00306,set_first_goal,False,
fw_acc_00306,customise_first_category,False,
fw_acc_00307,link_first_account,False,
fw_acc_00307,complete_profile_setup,True,2024-11-07
fw_acc_00307,view_first_spending_summary,False,
fw_acc_00307,link_second_account,True,2024-11-11
fw_acc_00307,set_first_goal,True,2024-11-15
fw_acc_00307,customise_first_category,False,
fw_acc_00308,link_first_account,True,2025-02-26
fw_acc_00308,complete_profile_setup,True,2025-02-26
fw_acc_00308,view_first_spending_summary,True,2025-03-01
fw_acc_00308,link_second_account,True,2025-03-03
fw_acc_00308,set_first_goal,False,
fw_acc_00308,customise_first_category,True,2025-03-04
fw_acc_00309,link_first_account,True,2025-11-26
fw_acc_00309,complete_profile_setup,True,2025-12-01
fw_acc_00309,view_first_spending_summary,False,
fw_acc_00309,link_second_account,False,
fw_acc_00309,set_first_goal,False,
fw_acc_00309,customise_first_category,False,
fw_acc_00310,link_first_account,True,2025-01-17
fw_acc_00310,complete_profile_setup,True,2025-01-19
fw_acc_00310,view_first_spending_summary,False,
fw_acc_00310,link_second_account,False,
fw_acc_00310,set_first_goal,False,
fw_acc_00310,customise_first_category,False,
fw_acc_00311,link_first_account,False,
fw_acc_00311,complete_profile_setup,True,2025-08-23
fw_acc_00311,view_first_spending_summary,True,2025-08-26
fw_acc_00311,link_second_account,False,
fw_acc_00311,set_first_goal,False,
fw_acc_00311,customise_first_category,False,
fw_acc_00312,link_first_account,True,2026-02-08
fw_acc_00312,complete_profile_setup,True,2026-02-12
fw_acc_00312,view_first_spending_summary,True,2026-02-12
fw_acc_00312,link_second_account,False,
fw_acc_00312,set_first_goal,False,
fw_acc_00312,customise_first_category,False,
fw_acc_00313,link_first_account,True,2024-11-23
fw_acc_00313,complete_profile_setup,True,2024-11-27
fw_acc_00313,view_first_spending_summary,False,
fw_acc_00313,link_second_account,False,
fw_acc_00313,set_first_goal,False,
fw_acc_00313,customise_first_category,False,
fw_acc_00314,link_first_account,True,2025-09-01
fw_acc_00314,complete_profile_setup,True,2025-09-06
fw_acc_00314,view_first_spending_summary,True,2025-09-11
fw_acc_00314,link_second_account,False,
fw_acc_00314,set_first_goal,False,
fw_acc_00314,customise_first_category,False,
fw_acc_00315,link_first_account,True,2025-05-18
fw_acc_00315,complete_profile_setup,True,2025-05-23
fw_acc_00315,view_first_spending_summary,True,2025-05-24
fw_acc_00315,link_second_account,True,2025-05-24
fw_acc_00315,set_first_goal,False,
fw_acc_00315,customise_first_category,False,
fw_acc_00316,link_first_account,True,2024-08-06
fw_acc_00316,complete_profile_setup,True,2024-08-06
fw_acc_00316,view_first_spending_summary,False,
fw_acc_00316,link_second_account,False,
fw_acc_00316,set_first_goal,False,
fw_acc_00316,customise_first_category,False,
fw_acc_00317,link_first_account,True,2025-02-26
fw_acc_00317,complete_profile_setup,False,
fw_acc_00317,view_first_spending_summary,False,
fw_acc_00317,link_second_account,False,
fw_acc_00317,set_first_goal,False,
fw_acc_00317,customise_first_category,False,
fw_acc_00318,link_first_account,True,2024-06-27
fw_acc_00318,complete_profile_setup,True,2024-06-29
fw_acc_00318,view_first_spending_summary,True,2024-07-03
fw_acc_00318,link_second_account,False,
fw_acc_00318,set_first_goal,False,
fw_acc_00318,customise_first_category,False,
fw_acc_00319,link_first_account,True,2025-07-20
fw_acc_00319,complete_profile_setup,True,2025-07-25
fw_acc_00319,view_first_spending_summary,False,
fw_acc_00319,link_second_account,False,
fw_acc_00319,set_first_goal,False,
fw_acc_00319,customise_first_category,False,
fw_acc_00320,link_first_account,True,2024-09-11
fw_acc_00320,complete_profile_setup,True,2024-09-14
fw_acc_00320,view_first_spending_summary,False,
fw_acc_00320,link_second_account,True,2024-09-15
fw_acc_00320,set_first_goal,False,
fw_acc_00320,customise_first_category,False,
fw_acc_00321,link_first_account,True,2024-04-18
fw_acc_00321,complete_profile_setup,True,2024-04-22
fw_acc_00321,view_first_spending_summary,False,
fw_acc_00321,link_second_account,True,2024-04-23
fw_acc_00321,set_first_goal,False,
fw_acc_00321,customise_first_category,False,
fw_acc_00322,link_first_account,True,2024-10-04
fw_acc_00322,complete_profile_setup,True,2024-10-06
fw_acc_00322,view_first_spending_summary,True,2024-10-11
fw_acc_00322,link_second_account,True,2024-10-12
fw_acc_00322,set_first_goal,False,
fw_acc_00322,customise_first_category,False,
fw_acc_00323,link_first_account,False,
fw_acc_00323,complete_profile_setup,True,2025-11-12
fw_acc_00323,view_first_spending_summary,False,
fw_acc_00323,link_second_account,False,
fw_acc_00323,set_first_goal,False,
fw_acc_00323,customise_first_category,False,
fw_acc_00324,link_first_account,True,2025-11-12
fw_acc_00324,complete_profile_setup,True,2025-11-16
fw_acc_00324,view_first_spending_summary,True,2025-11-18
fw_acc_00324,link_second_account,False,
fw_acc_00324,set_first_goal,True,2025-11-21
fw_acc_00324,customise_first_category,False,
fw_acc_00325,link_first_account,True,2025-07-07
fw_acc_00325,complete_profile_setup,True,2025-07-11
fw_acc_00325,view_first_spending_summary,True,2025-07-13
fw_acc_00325,link_second_account,False,
fw_acc_00325,set_first_goal,False,
fw_acc_00325,customise_first_category,False,
fw_acc_00326,link_first_account,True,2025-10-09
fw_acc_00326,complete_profile_setup,True,2025-10-12
fw_acc_00326,view_first_spending_summary,False,
fw_acc_00326,link_second_account,False,
fw_acc_00326,set_first_goal,False,
fw_acc_00326,customise_first_category,False,
fw_acc_00327,link_first_account,True,2024-11-05
fw_acc_00327,complete_profile_setup,True,2024-11-10
fw_acc_00327,view_first_spending_summary,True,2024-11-14
fw_acc_00327,link_second_account,True,2024-11-15
fw_acc_00327,set_first_goal,True,2024-11-17
fw_acc_00327,customise_first_category,False,
fw_acc_00328,link_first_account,True,2024-04-26
fw_acc_00328,complete_profile_setup,True,2024-04-30
fw_acc_00328,view_first_spending_summary,True,2024-05-04
fw_acc_00328,link_second_account,False,
fw_acc_00328,set_first_goal,False,
fw_acc_00328,customise_first_category,False,
fw_acc_00329,link_first_account,True,2025-12-25
fw_acc_00329,complete_profile_setup,True,2025-12-25
fw_acc_00329,view_first_spending_summary,True,2025-12-30
fw_acc_00329,link_second_account,True,2025-12-31
fw_acc_00329,set_first_goal,False,
fw_acc_00329,customise_first_category,False,
fw_acc_00330,link_first_account,True,2024-10-17
fw_acc_00330,complete_profile_setup,True,2024-10-18
fw_acc_00330,view_first_spending_summary,False,
fw_acc_00330,link_second_account,False,
fw_acc_00330,set_first_goal,True,2024-10-18
fw_acc_00330,customise_first_category,True,2024-10-22
fw_acc_00331,link_first_account,False,
fw_acc_00331,complete_profile_setup,True,2024-12-12
fw_acc_00331,view_first_spending_summary,False,
fw_acc_00331,link_second_account,False,
fw_acc_00331,set_first_goal,False,
fw_acc_00331,customise_first_category,False,
fw_acc_00332,link_first_account,True,2025-04-17
fw_acc_00332,complete_profile_setup,True,2025-04-19
fw_acc_00332,view_first_spending_summary,False,
fw_acc_00332,link_second_account,True,2025-04-24
fw_acc_00332,set_first_goal,False,
fw_acc_00332,customise_first_category,False,
fw_acc_00333,link_first_account,True,2025-07-15
fw_acc_00333,complete_profile_setup,True,2025-07-17
fw_acc_00333,view_first_spending_summary,False,
fw_acc_00333,link_second_account,False,
fw_acc_00333,set_first_goal,False,
fw_acc_00333,customise_first_category,False,
fw_acc_00334,link_first_account,True,2025-10-15
fw_acc_00334,complete_profile_setup,True,2025-10-15
fw_acc_00334,view_first_spending_summary,True,2025-10-18
fw_acc_00334,link_second_account,False,
fw_acc_00334,set_first_goal,False,
fw_acc_00334,customise_first_category,False,
fw_acc_00335,link_first_account,True,2025-11-26
fw_acc_00335,complete_profile_setup,True,2025-11-27
fw_acc_00335,view_first_spending_summary,False,
fw_acc_00335,link_second_account,True,2025-11-29
fw_acc_00335,set_first_goal,False,
fw_acc_00335,customise_first_category,False,
fw_acc_00336,link_first_account,True,2024-04-14
fw_acc_00336,complete_profile_setup,False,
fw_acc_00336,view_first_spending_summary,False,
fw_acc_00336,link_second_account,False,
fw_acc_00336,set_first_goal,False,
fw_acc_00336,customise_first_category,False,
fw_acc_00337,link_first_account,True,2025-06-18
fw_acc_00337,complete_profile_setup,True,2025-06-22
fw_acc_00337,view_first_spending_summary,False,
fw_acc_00337,link_second_account,False,
fw_acc_00337,set_first_goal,False,
fw_acc_00337,customise_first_category,False,
fw_acc_00338,link_first_account,True,2025-10-08
fw_acc_00338,complete_profile_setup,True,2025-10-13
fw_acc_00338,view_first_spending_summary,True,2025-10-13
fw_acc_00338,link_second_account,False,
fw_acc_00338,set_first_goal,False,
fw_acc_00338,customise_first_category,False,
fw_acc_00339,link_first_account,True,2025-12-05
fw_acc_00339,complete_profile_setup,True,2025-12-09
fw_acc_00339,view_first_spending_summary,False,
fw_acc_00339,link_second_account,True,2025-12-10
fw_acc_00339,set_first_goal,True,2025-12-14
fw_acc_00339,customise_first_category,False,
fw_acc_00340,link_first_account,False,
fw_acc_00340,complete_profile_setup,False,
fw_acc_00340,view_first_spending_summary,False,
fw_acc_00340,link_second_account,True,2024-09-22
fw_acc_00340,set_first_goal,False,
fw_acc_00340,customise_first_category,False,
fw_acc_00341,link_first_account,True,2025-07-22
fw_acc_00341,complete_profile_setup,True,2025-07-25
fw_acc_00341,view_first_spending_summary,True,2025-07-29
fw_acc_00341,link_second_account,False,
fw_acc_00341,set_first_goal,False,
fw_acc_00341,customise_first_category,False,
fw_acc_00342,link_first_account,False,
fw_acc_00342,complete_profile_setup,True,2025-04-08
fw_acc_00342,view_first_spending_summary,False,
fw_acc_00342,link_second_account,False,
fw_acc_00342,set_first_goal,False,
fw_acc_00342,customise_first_category,False,
fw_acc_00343,link_first_account,True,2025-04-05
fw_acc_00343,complete_profile_setup,True,2025-04-07
fw_acc_00343,view_first_spending_summary,False,
fw_acc_00343,link_second_account,False,
fw_acc_00343,set_first_goal,False,
fw_acc_00343,customise_first_category,False,
fw_acc_00344,link_first_account,True,2025-03-02
fw_acc_00344,complete_profile_setup,True,2025-03-04
fw_acc_00344,view_first_spending_summary,True,2025-03-07
fw_acc_00344,link_second_account,False,
fw_acc_00344,set_first_goal,False,
fw_acc_00344,customise_first_category,False,
fw_acc_00345,link_first_account,True,2025-10-18
fw_acc_00345,complete_profile_setup,True,2025-10-20
fw_acc_00345,view_first_spending_summary,False,
fw_acc_00345,link_second_account,False,
fw_acc_00345,set_first_goal,False,
fw_acc_00345,customise_first_category,False,
fw_acc_00346,link_first_account,True,2025-12-01
fw_acc_00346,complete_profile_setup,True,2025-12-01
fw_acc_00346,view_first_spending_summary,True,2025-12-03
fw_acc_00346,link_second_account,False,
fw_acc_00346,set_first_goal,False,
fw_acc_00346,customise_first_category,False,
fw_acc_00347,link_first_account,True,2024-07-12
fw_acc_00347,complete_profile_setup,True,2024-07-15
fw_acc_00347,view_first_spending_summary,False,
fw_acc_00347,link_second_account,False,
fw_acc_00347,set_first_goal,True,2024-07-16
fw_acc_00347,customise_first_category,False,
